Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 05:08:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:34] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/logout/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:35] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjN9.FeDulwTH1Vfot0WTpGEif5q3v0gXpI8pqs5LHsqbs1s&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjR9.B8f0lQIrMd8AlpeBs10pZIRpPMw7MxHpJpNsEL7CN5U&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjN9.FeDulwTH1Vfot0WTpGEif5q3v0gXpI8pqs5LHsqbs1s&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjR9.B8f0lQIrMd8AlpeBs10pZIRpPMw7MxHpJpNsEL7CN5U&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjN9.FeDulwTH1Vfot0WTpGEif5q3v0gXpI8pqs5LHsqbs1s&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjR9.B8f0lQIrMd8AlpeBs10pZIRpPMw7MxHpJpNsEL7CN5U&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjN9.FeDulwTH1Vfot0WTpGEif5q3v0gXpI8pqs5LHsqbs1s&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjQsInNlc3Npb25faWQiOjR9.B8f0lQIrMd8AlpeBs10pZIRpPMw7MxHpJpNsEL7CN5U&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:36] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:40] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:41] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:41] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjJ9.bv7ZrmjLmKQsWXBNJHcauCff72uw2ymuYMUH54_mh7Q HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:47] "POST /auth/register/v2 HTTP/1.1" 200 -
